Secondary	Primary
30017	50342
30025	49928
30026	49496
30029	49482
3003	28941
30036	47853
30051	49468
30053	49491
30090	42330
30091	48551
30112	49464
30143	49713
30171	41132
30179	49807
30186	36560
3019	17169
30193	33130
302	28985
30208	30270
30209	42699
3021	28179
30211	42645
3022	41033
3025	16716
3026	16971
30266	48790
30267	48786
3027	17701
30271	46050
302765	6359
3028	41275
3029	30746
30296	49870
303	15675
3030	116735
30302	49867
30309	27859
3031	17682
30310	27859
30311	27859
30315	43796
30317	45230
3033	27991
3034	41308
30349	45718
3035	17977
30352	45557
3036	28759
3037	27388
30378	42191
30383	39971
3039	16270
30397	38855
30398	47083
304	33197
30400	30402
30401	30402
30403	30404
30405	30404
30406	30404
3041	41001
30410	42121
3042	28882
30428	37911
30432	49664
30438	49920
30445	49907
3045	29865
3046	27662
30491	15379
305	15684
3050	16239
30509	49414
3051	28769
30510	49446
30515	49955
30518	46502
3052	16079
3053	17987
305376	45783
3054	17484
3055	16017
30567	17001
3059	16054
30599	16837
306	27512
30615	40751
3062	52715
30637	43732
30638	17857
3064	16777
30656	17289
30658	43164
3066	16118
3067	18293
30673	48793
3068	17377
30683	49862
30688	49789
3069	69499
30690	49812
307	27567
3071	28428
3072	27679
3073	17750
3074	15710
3075	15870
30758	65273
3076	27483
30760	42682
30773	37905
30774	37904
30777	37903
30783	44520
30784	49747
30798	28394
308	15583
30806	49519
30821	45996
30822	45478
30826	50464
3083	643228
30855	35559
30862	44725
30869	44493
308749	8404
30877	40326
30878	16236
30880	16236
30888	43291
30893	41070
30894	44229
309	17893
30900	36106
30901	36298
30902	36107
30905	28639
30908	32618
3091	60584
30914	36110
30917	28289
30919	16831
30922	35907
30925	42056
30930	48108
30937	30936
30942	16336
30955	49916
30962	45887
30967	49514
30972	38472
30974	44177
30988	44158
3099	16990
30995	33020
310	32796
3100	18392
310077	119915
3101	16427
3102	17033
31029	42255
31032	46816
31044	32918
3105	17574
3106	28751
31065	70031
31066	33613
3107	15373
31072	19304
31078	19500
3108	15956
3109	16615
31090	32971
311	18354
31106	74154
3111	15516
31122	36028
31126	49584
31127	35164
3113	17097
31138	18329
3114	16205
31146	35306
31155	35305
31156	22145
3116	17747
3117	16841
31179	75311
3118	28139
31180	75244
3119	28763
31192	86465
31195	33130
312	15913
3120	28898
31223	47943
3123	17618
3124	17257
31259	41039
3126	261649
31267	41237
31284	47612
31287	28556
31295	33216
31299	33118
313	15465
31310	472552
31329	88542
31333	16384
31335	50749
3135	18138
31367	560555
3137	15353
31388	78373
314	16825
3140	28641
31400	41479
31407	567361
31427	18290
31443	16596
31451	50743
31452	32826
314701	3716
31478	33219
315	15586
3150	28093
31511	64758
3152	27560
31534	78288
31565	35702
31574	87426
31579	48408
316	28379
31609	75836
31616	63599
31619	42638
316276	55484
31651	28211
31655	24301
31659	86541
3166	35819
31673	47266
3169	28277
31693	39389
317	15587
31706	37758
31712	63578
31732	135538
31745	30200
31757	37525
31779	599440
3178	15858
31782	52993
31787	16559
318	17663
3180	17194
31811	59732
31829	51025
31851	70184
31863	33220
31878	7061
31888	35704
319	16003
31906	76072
3191	68931
31926	473992
31976	25879
31977	74793
31999	46961
320	16320
32021	51213
32031	131527
32055	71970
32084	28529
32094	26533
321	28524
321017	600103
32104	104872
3217	652822
32177	71940
32196	33217
322	17066
32210	137728
32227	63627
3225	28901
32252	48669
32257	33218
32258	76978
3226	17516
32267	45735
3227	17017
32294	46971
323	15452
32305	49957
32311	36560
3233	15743
32335	76056
3234	30772
32344	75291
3235	15517
32351	15937
32358	38107
3236	17260
32384	43991
3239	27725
324	28573
32405	38100
32406	42429
32407	42566
32415	86025
32418	43445
32463	48098
32473	46855
32476	46854
32489	49597
32490	44909
32492	44964
32498	35290
32545	50415
32546	39922
32578	36555
32582	17571
325864	5981
32593	37136
32597	35433
3260	17239
3261	17338
3262	17259
3263	17817
32633	49038
32634	49037
3264	17494
326400	7963
32642	35896
3265	15868
32652	50348
3266	16049
3267	16371
3268	16436
3269	17962
327	28686
3270	16732
32703	16395
32705	37946
32707	48294
3271	28942
3272	17885
327279	44470
3273	16022
3275	17361
32765	46857
32769	46534
3277	18014
3278	16556
3279	16788
328	15769
3280	18098
32801	35825
3282	17245
32821	49549
3283	16526
3285	17677
3288	18127
32883	41837
32884	42147
32885	42106
32886	42170
32887	43136
32889	16960
32891	43098
32893	35986
32894	41808
32895	49646
32899	46342
329	16654
3290	48775
32901	35998
32907	41253
32910	45296
32911	43275
32912	43043
32917	44434
32919	49512
3292	17395
32920	35434
32921	49809
32923	49509
32924	50169
32929	43619
3294	28323
32949	42334
3295	27732
32950	42298
32953	45599
3296	15518
32967	40595
3297	70036
32972	46149
32974	44981
3298	70034
32981	40741
32996	49936
32997	49588
32998	49591
330	32803
33000	49746
33001	49948
33018	45212
33021	35265
330249	3419
33028	42768
3304	17933
33051	41921
33058	46032
33063	44460
33069	40205
3307	17823
33071	43295
33072	41928
33073	42484
33075	35260
33078	44588
3308	29108
33087	51687
33088	51348
33092	44492
33096	15547
33097	35227
33103	40585
33126	49547
33136	50059
33139	45260
3316	17686
3317	17595
33175	49739
33177	50399
33180	38978
33181	43261
33182	44194
33183	40519
33185	36014
332	15899
33200	43179
33201	45030
33205	49823
33208	49659
33209	49727
33212	49639
33213	49644
33223	33908
3324	16203
33244	50860
3325	15736
33254	49484
3326	15974
33274	35406
33293	52217
33294	52217
333	17436
33311	49475
33312	49696
33326	49631
33332	49962
33334	49978
3334	17793
3335	41791
33354	49882
33360	49666
33370	49828
33378	49648
33383	49980
33399	49836
334	18226
3342	28623
3343	27656
33436	35406
33438	43521
3345	609827
33460	50115
33495	49847
335	15686
3351	70240
33514	35104
33518	49618
33528	33529
33553	47901
33577	35275
3358	69478
336	17019
336019	50743
33698	16991
337	18146
3370	68991
33714	33715
33718	49298
3373	28837
33750	47402
3377	28283
337763	16842
33795	30911
33796	30911
33799	48871
338	27482
33800	48914
33827	28146
33834	40753
33846	33508
33850	35184
33851	48928
3386	28616
33876	48915
33877	48870
33878	48917
33879	48916
33880	48918
33881	48919
33882	48920
33884	33885
3389	17672
339	32796
33927	37690
33928	37708
33929	17234
33930	37684
33931	37691
33932	37709
33933	28260
33934	37710
33935	37690
33936	37708
33938	37691
33939	37709
33941	37710
33943	22599
33944	18222
33945	25097
3397	617099
33981	33982
33987	35418
339899	60175
3399	27594
34	15402
340	17167
3400	27385
34007	377106
3401	28976
34016	48068
3402	16573
340257	8884
34035	35289
34038	38978
340391	2914
34045	35290
34049	18890
34050	18891
34051	38136
34059	18917
3406	16438
34064	47032
34067	25858
3407	35757
34075	75529
34078	64844
3408	33308
3409	17040
34092	38137
34094	50717
34095	52367
34096	36466
34098	50450
341	42111
34109	35986
3411	28494
34129	63969
34155	68947
341937	16057
342	30796
3422	78310
34234	47696
34239	46635
34257	138644
34261	52392
34271	47083
34272	46788
3428	15727
34284	19623
34290	19643
34296	50720
34297	50415
34298	52368
34299	36106
343	17352
34315	50399
34318	35434
34330	38855
34333	77512
34336	50446
34343	20110
34347	50169
34358	74957
34376	73173
34389	47248
34396	116915
34397	20331
344	17656
34404	20367
3442	28732
34424	62845
34425	20412
34426	20414
34431	35227
3444	17695
34449	63974
34460	52449
344737	31653
34489	63970
345	17710
34527	27575
34534	13769
34538	35298
34552	37136
34557	51348
34570	35260
3459	27860
34592	38682
346	16387
34621	48814
34628	35255
34634	46898
34639	51687
3464	69797
34641	310388
34651	37943
34658	38069
3466	28117
34661	30260
3467	18135
3468	33567
34684	35299
34685	358732
347	27751
34700	46807
34728	37946
3473	36916
34737	37144
34740	42309
34753	249982
34754	29033
34755	29034
34765	78354
34767	35559
34770	86476
34774	29590
34775	29596
34783	36190
34793	43064
348	27702
34805	43572
3482	474053
34832	64312
34843	50102
34855	35433
3486	478164
34868	21695
3487	472657
34872	21759
34874	35807
34889	44557
349	28658
34901	44630
34927	46859
34933	73390
34937	38067
34940	39106
34961	35896
34963	48926
3497	204928
34982	35104
34987	50519
35	27934
350	15980
3500	209807
35007	49798
35015	36946
35025	35998
35031	36203
35062	33270
35066	40532
35069	47771
35070	33275
35073	23266
35074	23267
35075	23268
35076	23269
35080	47772
35081	33276
35082	33277
351	16719
3511	553473
35120	35121
35122	43468
35129	28107
3513	29007
35130	44454
35141	16890
35167	30528
35178	35902
3518	132335
35180	35181
35182	42717
35185	44678
352	28972
3520	41423
3521	17863
3522	17057
35220	25212
35228	39931
35229	40673
35234	48796
3525	49533
35263	16846
35264	46020
35268	35273
35271	35272
3529	18246
35292	30807
353	17396
35303	37910
35319	50699
35339	42724
35351	42989
35354	37622
35355	37622
35364	41778
35377	41321
3538	23066
3539	15776
35396	132950
354	17428
35429	45698
3544	554446
35454	42819
35461	36219
35462	36217
35463	36218
35466	16703
3548	16197
3549	36494
355	15694
3550	28943
35503	38484
3552	27463
355221	6897
35529	53662
3553	27935
355347	3749
3554	27511
355477	28593
35548	46077
355508	3240
355534	5004
3557	27579
35587	35606
355947	15854
356	16358
35612	50400
3563	17340
35630	37837
3564	16487
35665	35666
35667	43812
35670	45616
35685	45475
357	16982
35706	43415
3571	27618
357107	3139
35723	35619
35747	35748
35749	29348
35750	39269
35758	42068
35763	36313
35765	36314
35770	36315
35772	16890
35781	35782
35787	41341
35791	38486
358	15671
35813	22063
35814	27961
35815	45133
3582	27939
3585	38161
35853	18308
3587	17031
3588	16755
358848	18405
3589	28701
359	27389
3590	16525
35901	35902
35906	35907
35909	35910
3591	36274
35913	37673
3592	28156
3593	16755
35937	37080
35938	18308
35949	47881
3596	17029
35965	42680
35967	49302
3597	28681
35977	36655
35978	15756
3598	23103
3599	16261
360	18417
3600	28142
36000	45713
3601	28830
36019	47554
3603	17698
3604	16730
36041	15628
3607	17322
36082	36096
36083	27804
36089	17395
3609	16548
36097	38691
36098	38740
361	18418
3610	17184
36127	41456
3615	28312
36156	38407
3616	17996
36171	46837
36172	35692
3618	29219
362	28770
36209	43197
3621	27871
3622	27869
36225	41034
36228	43620
3623	28097
36236	43419
36245	40719
3625	16112
36250	41131
36251	36258
3626	27675
363	16804
3630	28966
3631	18230
3632	27888
3633	16900
3634	38206
3635	28966
36362	44951
363811	9516
364	16804
36406	42101
3644	52010
36463	17396
36497	36742
36499	18318
36509	18259
36516	41595
36519	63415
36525	28892
3653	27644
36533	42362
36556	41351
3657	16175
36570	16961
3658	17759
36582	45701
3659	16113
36593	43533
366	15678
3660	17002
3661	28344
3662	28164
36637	46117
3664	17495
3665	15354
3666	23213
3667	18132
36675	40071
36689	42173
3669	16822
36692	36691
36694	40836
36698	47136
36705	49183
3671	15519
3672	28865
36724	17264
3673	16137
3674	18250
3675	18296
3676	37397
3677	17333
3678	28073
36784	43541
36788	45900
36789	42023
36811	42578
36824	48819
3683	75095
369	28982
3691	41470
3694	64977
36947	47857
36975	16492
36985	16922
36990	42280
36996	37010
36997	37009
370	16346
37006	50383
37019	39457
370227	31440
37026	44788
3704	27509
37053	40856
37071	16350
37072	16381
37074	38793
37082	42946
37087	49902
3709	16731
3710	27386
37106	44680
3712	15463
37122	45564
3714	17177
37140	18140
371544	59050
3717	100241
37170	48788
372	15441
37204	41250
37213	46097
37214	40947
3722	27899
37235	49701
37236	49858
37244	49851
3725	15584
3726	15457
37263	48782
3727	30769
37275	43661
3728	16745
372804	17113
3729	16736
373	27681
3730	18211
3731	17996
37320	49650
373213	53729
3733	15423
3735	27819
3736	48947
37389	41974
374	18409
37406	37407
37414	37415
3742	67461
37428	37452
37430	43034
37435	38152
37436	28045
37446	49805
37478	40448
375	29063
37522	18374
37538	45127
3754	47780
37559	16826
37561	37564
37567	46398
37591	37592
37596	49845
376	35619
37616	42977
37625	42758
37641	15785
37644	15519
3765	49566
37652	43943
37685	40656
37689	40822
3769	16379
377	15791
37705	43104
3771	15346
37717	41005
37718	27577
3772	16161
37726	43703
3773	17586
37732	42320
37745	48116
377577	43541
378	17375
37836	37837
3784	15982
37849	41487
3785	28531
37851	46272
378534	27616
37854	46409
378548	59414
3786	16304
37860	51334
3787	27937
37877	37878
3788	27638
37885	43739
37893	41200
37895	40933
379	27765
37916	42492
37964	37965
37967	44932
3797	18408
3798	28956
380	32797
3800	33907
3801	27958
38020	42098
38022	48291
3803	16714
380571	3354
3807	16848
38073	42219
38075	38166
38078	38335
3808	28265
38080	38092
38082	38092
3809	18209
3810	16213
3811	27882
38117	38155
38121	50523
38125	39827
38134	42040
38191	38260
382	18288
38212	44188
3824	29018
38242	41963
38255	44898
3827	15920
38271	44923
383	18129
38301	47147
38302	40290
38334	38335
38341	16400
38343	39737
38347	44419
38385	44602
38395	44526
384	15466
38417	38418
38438	38439
38464	45379
38479	44715
38480	44808
385	29003
38501	38500
3853	27965
38533	51280
38552	18070
3857	16220
38575	39839
3858	17745
3859	16547
386	17943
3860	28322
386065	30830
38636	49603
38642	38643
38654	45525
3866	27663
38664	42446
38675	39436
387	28453
38711	28965
3873	28151
3874	28694
3876	28421
387614	5445
38766	38767
3877	27609
38772	38774
3878	15438
3879	28607
3880	15439
3881	29014
38838	29348
38882	40951
389	16373
3890	33913
3891	16827
38917	49668
38918	45783
3893	17650
38931	49791
38935	47600
38936	49840
38938	39870
3894	17609
38942	49960
38943	49375
38948	40763
3895	16473
3896	16962
38979	45116
390	18188
39008	39408
39009	39408
39012	44933
39047	43960
3906	28794
39064	40957
39070	44115
39071	41059
3909	16919
391	16831
3910	16737
39108	42504
3912	16423
3913	16423
39145	46024
39149	45630
39151	39153
3919	79068
392	15467
3922	128458
3923	128458
39247	45919
39249	43722
39253	48811
3928	15473
393	17290
3933	41688
39356	40810
39371	39389
3939	16219
394	15453
39419	42394
39431	48068
39438	46234
39487	367163
39496	39501
395	28632
39500	580387
39503	68709
39528	15725
39536	15655
39538	39548
39544	15945
39557	39567
39571	16108
39577	49359
39582	18280
39586	355715
3959	28582
39590	18053
396	27668
396026	652822
39605	28878
39612	41298
3963	27920
39632	28885
39639	27526
39642	16973
39643	28607
3965	17584
39656	39669
39662	72290
39668	16221
3967	16698
39672	43911
39675	44510
39677	9652
3968	28024
3969	17514
39697	39708
39698	27735
397	27402
3970	27843
39705	9678
3971	28215
39714	28223
39715	7903
39717	28621
3972	27898
3973	27475
39736	41846
39738	490877
39739	39745
3974	28426
39748	30831
3975	28064
39754	50197
39757	28245
3976	16726
39760	17816
39766	40063
39769	74770
3977	16596
39774	74722
39778	49932
39779	18112
39780	25682
3979	17439
39794	43453
398	62638
39809	16016
3981	23437
39811	18125
39818	49145
39820	39827
3983	38028
39830	30404
39833	39839
3984	29012
39841	28997
39845	6909
39851	33101
39856	16215
39858	39867
39859	46898
3986	17074
39863	17256
39865	39870
39868	17835
39869	15919
39871	65069
39887	15793
3989	28699
39892	30764
39897	17445
399	28259
3990	23443
39908	47980
39914	28946
39915	16356
39917	39922
39918	16348
39924	39931
39942	39949
39945	48291
39948	28072
3995	17030
39961	27404
39962	39971
39967	29750
39973	17378
39975	17515
39978	15453
3998	18326
39986	33070
39989	50899
39991	45108
39999	30841
4	28234
400	27466
4000	16653
40000	33404
40016	17050
40029	40036
40037	17602
4004	28443
40043	40050
40049	17440
4005	28005
40056	75086
40057	50692
4006	27610
40062	40133
40064	40071
4007	15977
40078	61766
4008	41674
4009	29005
40091	18101
40099	17319
401	15614
4010	17766
40102	47943
40103	16318
40106	74903
4011	28557
40119	17345
4012	36096
40127	40133
4013	18099
4014	17854
40140	15994
4015	27641
4016	17966
40166	44740
4017	15773
4018	15964
40180	45411
40181	16764
40188	2469
40192	17363
402	16712
4020	17623
40201	40205
40202	42786
40203	40471
40207	45394
40213	30776
4022	16133
40220	138922
40224	40776
4023	16486
40236	45942
40256	40273
40267	40273
40276	40279
40281	40273
40282	48928
40285	40290
40299	40303
4030	40009
40312	42583
40319	40326
40336	27543
40342	18358
40366	40460
40368	50475
40375	40888
40386	40492
40387	40730
40398	40407
40399	42595
404	15757
40405	40410
40417	40273
40419	17713
4043	17073
40433	28797
40439	40448
40457	40460
40458	16586
40459	2453
40463	28797
40464	40478
40469	27844
40470	15351
40473	40478
4048	17755
40480	30089
40483	16865
40486	15366
40487	40492
4049	17141
40490	27632
40493	40532
40495	28032
40497	40492
40499	17713
405	32802
4050	15356
40501	15843
40503	138435
40505	17713
40507	15344
4051	27532
40510	16027
40513	2376
40514	40519
40516	40923
4052	17376
40527	28797
40528	40532
40529	40471
4053	17562
40533	15343
40535	17256
40539	46090
4054	28507
40542	46010
40543	33885
40544	17713
40551	40552
40553	16761
40554	27778
40556	17431
40557	17925
40558	16335
40559	15355
40560	17256
40562	17709
40563	27856
40565	17256
40569	40574
40570	28496
40571	15347
40576	50789
40577	40583
40579	16708
40581	40585
40586	28483
40591	40595
40596	38635
406	16660
40602	9605
40604	40611
40605	42589
40607	17713
40614	17713
40615	15751
40619	48926
4062	18070
40622	28195
40628	28772
4063	17070
4064	17547
40645	17356
40648	28971
406485	2914
406486	7907
40649	40656
40653	16135
40659	17752
40661	30915
40662	466659
40663	27575
40667	55507
40668	40673
40686	46217
40688	134399
40692	16985
40694	44154
40698	28718
407	27826
40705	15365
40708	2790
40711	40719
40714	18308
40715	48669
40717	28462
4072	16040
40720	40730
40726	16027
40733	40741
40734	16977
40735	16977
40737	35298
40738	28689
40739	18406
4074	28680
40743	40751
40747	40753
40748	338412
40752	16960
40755	40763
4076	28390
40767	21557
40768	18329
40771	16543
