CHEBI	CHEMBL
114926	CHEMBL1385574
114928	CHEMBL1605220
114929	CHEMBL1334701
114930	CHEMBL1542958
114934	CHEMBL1491255
114935	CHEMBL1426230
114937	CHEMBL1327830
114938	CHEMBL1445601
114939	CHEMBL592834
114940	CHEMBL1372692
114942	CHEMBL1427756
114943	CHEMBL1548882
114944	CHEMBL1308667
114945	CHEMBL1532811
114946	CHEMBL1345059
114947	CHEMBL1386696
114948	CHEMBL1556707
114950	CHEMBL1550580
114951	CHEMBL1339536
114952	CHEMBL1528142
114955	CHEMBL1495846
114956	CHEMBL1454000
114958	CHEMBL1361057
114960	CHEMBL1323550
114961	CHEMBL1463591
114962	CHEMBL1369358
114963	CHEMBL1460191
114964	CHEMBL1326523
114965	CHEMBL1887857
114966	CHEMBL1597208
114968	CHEMBL1479080
114969	CHEMBL1363850
114970	CHEMBL1454850
114971	CHEMBL1569165
114972	CHEMBL1491307
114974	CHEMBL1560165
114975	CHEMBL1444429
114976	CHEMBL1423637
114977	CHEMBL1384638
114978	CHEMBL1390330
114979	CHEMBL1438684
114980	CHEMBL1472344
114981	CHEMBL1532981
114982	CHEMBL1365187
114983	CHEMBL1457877
114984	CHEMBL1444976
114985	CHEMBL1479424
114986	CHEMBL1578730
114987	CHEMBL1346312
114988	CHEMBL1567471
114989	CHEMBL1518825
114991	CHEMBL466179
114992	CHEMBL1504361
114994	CHEMBL1390729
114996	CHEMBL1417733
114998	CHEMBL1559351
114999	CHEMBL1303959
115001	CHEMBL1440005
115002	CHEMBL1455963
115003	CHEMBL1596194
115004	CHEMBL1609585
115005	CHEMBL1398941
115006	CHEMBL1583361
115007	CHEMBL1547451
115008	CHEMBL1382159
115009	CHEMBL1488538
115011	CHEMBL1526316
115012	CHEMBL1540015
115013	CHEMBL1503435
115014	CHEMBL1466681
115015	CHEMBL1496268
115016	CHEMBL1556528
115017	CHEMBL1465906
115018	CHEMBL1566030
115019	CHEMBL1329484
115020	CHEMBL1580081
115021	CHEMBL1525029
115022	CHEMBL1599692
115023	CHEMBL1548309
115024	CHEMBL1509550
115025	CHEMBL1333542
115026	CHEMBL1457885
115027	CHEMBL1454427
115028	CHEMBL1497197
115029	CHEMBL1460252
115032	CHEMBL1426502
115033	CHEMBL1388431
115034	CHEMBL1304137
115035	CHEMBL1468928
115036	CHEMBL1346496
115037	CHEMBL1543543
115038	CHEMBL1418494
115039	CHEMBL1334776
115041	CHEMBL1454279
115042	CHEMBL1604915
115043	CHEMBL1306138
115045	CHEMBL1487274
115046	CHEMBL1461412
115049	CHEMBL1583909
115050	CHEMBL1441300
115051	CHEMBL1324690
115052	CHEMBL1719792
115053	CHEMBL1349859
115054	CHEMBL1585792
115055	CHEMBL1525314
115056	CHEMBL1605777
115057	CHEMBL1563570
115058	CHEMBL1383035
115059	CHEMBL1602567
115060	CHEMBL1466517
115061	CHEMBL1478893
115062	CHEMBL1598157
115063	CHEMBL1313348
115064	CHEMBL1564099
115065	CHEMBL1528235
115066	CHEMBL1588449
115067	CHEMBL1606623
115068	CHEMBL1388443
115070	CHEMBL1359306
115071	CHEMBL1544277
115072	CHEMBL1327568
115073	CHEMBL1326506
115074	CHEMBL1520825
115075	CHEMBL1568150
115076	CHEMBL1327720
115079	CHEMBL1417624
115080	CHEMBL1524396
115081	CHEMBL1596653
115082	CHEMBL1339540
115083	CHEMBL1413615
115088	CHEMBL1349353
115089	CHEMBL1478317
115090	CHEMBL1555857
115091	CHEMBL1520857
115092	CHEMBL1423799
115093	CHEMBL1503251
115094	CHEMBL1522239
115095	CHEMBL1520265
115096	CHEMBL1365436
115097	CHEMBL1490911
115099	CHEMBL1308965
115101	CHEMBL1325432
115102	CHEMBL1530172
115103	CHEMBL1521481
115104	CHEMBL1099177
115105	CHEMBL1349917
115106	CHEMBL1339967
115108	CHEMBL1607013
115109	CHEMBL1334179
115110	CHEMBL1361610
115111	CHEMBL1403824
115112	CHEMBL1494787
115113	CHEMBL1381929
115114	CHEMBL1441618
115115	CHEMBL1423740
115117	CHEMBL1454718
115118	CHEMBL1558628
115119	CHEMBL1441873
115120	CHEMBL1420968
115121	CHEMBL1387393
115196	CHEMBL276936
115239	CHEMBL276310
115281	CHEMBL3561099
115282	CHEMBL2354607
115353	CHEMBL3186594
115370	CHEMBL3188527
115386	CHEMBL2356360
115446	CHEMBL1374484
115447	CHEMBL1333119
115448	CHEMBL1331263
115450	CHEMBL1528914
115452	CHEMBL1339258
115453	CHEMBL1494662
115454	CHEMBL1565106
115456	CHEMBL1414653
115457	CHEMBL1567916
115458	CHEMBL1450860
115459	CHEMBL1521137
115460	CHEMBL1386706
115461	CHEMBL1451030
115462	CHEMBL1345279
115464	CHEMBL1480223
115465	CHEMBL1517653
115466	CHEMBL1400197
115467	CHEMBL1390517
115468	CHEMBL1455335
115469	CHEMBL1416710
115470	CHEMBL1360190
115471	CHEMBL1506369
115472	CHEMBL1429293
115474	CHEMBL1443873
115475	CHEMBL1486556
115476	CHEMBL1392042
115477	CHEMBL1598083
115478	CHEMBL42210
115479	CHEMBL1424634
115480	CHEMBL1429594
115481	CHEMBL1420172
115483	CHEMBL2138508
115484	CHEMBL1608261
115485	CHEMBL1563759
115486	CHEMBL1323278
115487	CHEMBL1376554
115488	CHEMBL1386511
115489	CHEMBL1373690
115491	CHEMBL1541129
115494	CHEMBL1466790
115495	CHEMBL1448292
115496	CHEMBL1453960
115497	CHEMBL1405729
115498	CHEMBL1450329
115499	CHEMBL1479404
115500	CHEMBL1323547
115501	CHEMBL580071
115504	CHEMBL1413605
115505	CHEMBL1421980
115506	CHEMBL1386301
115507	CHEMBL1345906
115508	CHEMBL1334208
115509	CHEMBL1612007
115510	CHEMBL1489076
115511	CHEMBL1506397
115512	CHEMBL1337664
115513	CHEMBL1299939
115515	CHEMBL1447964
115517	CHEMBL1561667
115518	CHEMBL1581758
115522	CHEMBL1492823
115523	CHEMBL1495651
115524	CHEMBL1359493
115525	CHEMBL1392266
115526	CHEMBL1323364
115527	CHEMBL1309909
115528	CHEMBL1452104
115529	CHEMBL1479944
115531	CHEMBL1450227
115532	CHEMBL1459298
115533	CHEMBL1541843
115534	CHEMBL1443604
115536	CHEMBL1466147
115537	CHEMBL1517226
115538	CHEMBL1361162
115539	CHEMBL1342080
115540	CHEMBL1387112
115541	CHEMBL1367293
115542	CHEMBL1546856
115543	CHEMBL1499277
115544	CHEMBL1490166
115545	CHEMBL1579026
115546	CHEMBL1586219
115547	CHEMBL1535520
115548	CHEMBL1463900
115549	CHEMBL1345599
115550	CHEMBL1466060
115551	CHEMBL1539145
115552	CHEMBL1558488
115553	CHEMBL1416229
115554	CHEMBL1337876
115555	CHEMBL1375005
115556	CHEMBL1417631
115557	CHEMBL1432901
115558	CHEMBL1311614
115559	CHEMBL1463060
115560	CHEMBL1518960
115562	CHEMBL1538726
115563	CHEMBL1422702
115564	CHEMBL1393863
115565	CHEMBL1493716
115566	CHEMBL1546014
115568	CHEMBL1584579
115569	CHEMBL233107
115571	CHEMBL1492668
115572	CHEMBL1600788
115573	CHEMBL1890535
115574	CHEMBL3145000
115576	CHEMBL1404014
115577	CHEMBL1428655
115580	CHEMBL1458810
115582	CHEMBL1488320
115583	CHEMBL1568001
115585	CHEMBL1484638
115586	CHEMBL1385673
115587	CHEMBL1417097
115588	CHEMBL1301239
115590	CHEMBL1426487
115592	CHEMBL1522322
115593	CHEMBL604361
115594	CHEMBL1461824
115595	CHEMBL43462
115596	CHEMBL1565491
115597	CHEMBL1345922
115598	CHEMBL1531038
115600	CHEMBL1361803
115602	CHEMBL1569474
115604	CHEMBL1403412
115605	CHEMBL1346240
115606	CHEMBL1305322
115608	CHEMBL1575677
115609	CHEMBL1530240
115611	CHEMBL358692
115612	CHEMBL1352405
115613	CHEMBL1460863
115614	CHEMBL1562875
115615	CHEMBL1348435
115617	CHEMBL1471580
115619	CHEMBL1546582
115620	CHEMBL1354603
115622	CHEMBL1506466
115623	CHEMBL1599069
115624	CHEMBL1522617
115628	CHEMBL1519157
115630	CHEMBL1546483
115631	CHEMBL1564590
115632	CHEMBL1369032
115633	CHEMBL1502364
115634	CHEMBL1457753
115635	CHEMBL1312122
115637	CHEMBL1522053
115638	CHEMBL1334233
115639	CHEMBL1571483
115640	CHEMBL1526061
115641	CHEMBL1338882
115642	CHEMBL1303225
115643	CHEMBL1373407
115644	CHEMBL1568248
115645	CHEMBL494559
115646	CHEMBL1528535
115647	CHEMBL1299435
115648	CHEMBL1458922
115650	CHEMBL1568830
115651	CHEMBL1389982
115652	CHEMBL1481853
115653	CHEMBL1312876
115654	CHEMBL1309911
115659	CHEMBL1411136
115660	CHEMBL1555334
115661	CHEMBL1502010
115662	CHEMBL1320250
115664	CHEMBL1385082
115665	CHEMBL1448400
115666	CHEMBL1603712
115667	CHEMBL1455701
115668	CHEMBL1545233
115669	CHEMBL1425402
115670	CHEMBL1529132
115673	CHEMBL1321713
115674	CHEMBL1337428
115676	CHEMBL1486095
115678	CHEMBL1528963
115680	CHEMBL1417277
115682	CHEMBL1532444
115683	CHEMBL1529213
115684	CHEMBL1383265
115685	CHEMBL1444483
115686	CHEMBL1318974
115687	CHEMBL1343671
115689	CHEMBL1339217
115692	CHEMBL1428027
115694	CHEMBL1430886
115695	CHEMBL1547705
115697	CHEMBL1508482
115699	CHEMBL1503217
115700	CHEMBL1487598
115701	CHEMBL1489173
115703	CHEMBL1510608
115706	CHEMBL1308755
115708	CHEMBL1439295
115709	CHEMBL1326724
115710	CHEMBL1586379
115711	CHEMBL1302493
115712	CHEMBL1505489
115713	CHEMBL1541522
115714	CHEMBL1559110
115715	CHEMBL1303886
115717	CHEMBL1582076
115720	CHEMBL1389210
115721	CHEMBL1404200
115722	CHEMBL1448360
115723	CHEMBL245962
115724	CHEMBL1558612
115725	CHEMBL1486181
115726	CHEMBL1559391
115727	CHEMBL1493137
115728	CHEMBL1336246
115729	CHEMBL1329375
115730	CHEMBL1330067
115731	CHEMBL1364091
115732	CHEMBL1542439
115733	CHEMBL1379940
115734	CHEMBL1490989
115736	CHEMBL1599559
115737	CHEMBL1489569
115738	CHEMBL1504117
115739	CHEMBL1433176
115740	CHEMBL1452415
115741	CHEMBL1407235
115742	CHEMBL1408630
115744	CHEMBL1608474
115745	CHEMBL1528258
115746	CHEMBL1576499
115747	CHEMBL1567162
115748	CHEMBL1407572
115749	CHEMBL1349780
115751	CHEMBL1414636
115828	CHEMBL3188611
115882	CHEMBL2362324
115968	CHEMBL2359356
116000	CHEMBL3188065
116071	CHEMBL3187782
116074	CHEMBL1499697
116075	CHEMBL1451970
116076	CHEMBL1378949
116078	CHEMBL1471997
116080	CHEMBL1459404
116081	CHEMBL1451272
116082	CHEMBL1330859
116084	CHEMBL1426468
116085	CHEMBL1398727
116086	CHEMBL1338140
116087	CHEMBL1348502
116088	CHEMBL1480989
116089	CHEMBL1346227
116090	CHEMBL1386376
116092	CHEMBL1522249
116093	CHEMBL1570315
116094	CHEMBL1381835
116095	CHEMBL1461691
116096	CHEMBL1393175
116097	CHEMBL1409273
116098	CHEMBL1509437
116099	CHEMBL1468027
116100	CHEMBL1539297
116101	CHEMBL1419732
116102	CHEMBL1340706
116104	CHEMBL1328362
116105	CHEMBL1545468
116106	CHEMBL1457936
116107	CHEMBL1575374
116108	CHEMBL1576493
116109	CHEMBL1410091
116110	CHEMBL1455862
116111	CHEMBL1507058
116112	CHEMBL1493769
116113	CHEMBL1459182
116114	CHEMBL1443871
116115	CHEMBL1372366
116116	CHEMBL1595363
116117	CHEMBL1319980
116118	CHEMBL1350733
116119	CHEMBL1313900
116120	CHEMBL1494438
116121	CHEMBL1610227
116124	CHEMBL236357
116125	CHEMBL1303159
116126	CHEMBL1430221
116127	CHEMBL1500135
116128	CHEMBL1410014
116129	CHEMBL1399411
116130	CHEMBL1405423
116132	CHEMBL1604265
116134	CHEMBL1426239
116135	CHEMBL1484505
116138	CHEMBL1576923
116140	CHEMBL1451258
116141	CHEMBL1547203
116142	CHEMBL1502977
116143	CHEMBL1492901
116144	CHEMBL1479491
116145	CHEMBL1299694
116146	CHEMBL1419161
116147	CHEMBL1546382
116148	CHEMBL1299216
116149	CHEMBL1400051
116151	CHEMBL1583171
116152	CHEMBL1607084
116154	CHEMBL1563318
116155	CHEMBL1539072
116157	CHEMBL1370700
116158	CHEMBL1517444
116159	CHEMBL1456111
116160	CHEMBL1374034
116162	CHEMBL1413408
116164	CHEMBL1379973
116165	CHEMBL1541001
116166	CHEMBL1366868
116168	CHEMBL1540822
116169	CHEMBL1577970
116170	CHEMBL1503135
116172	CHEMBL1371367
116173	CHEMBL1509745
116174	CHEMBL1410825
116175	CHEMBL1455929
116176	CHEMBL1610566
116177	CHEMBL1416781
116179	CHEMBL1567531
116180	CHEMBL1389142
116181	CHEMBL1490108
116182	CHEMBL1351257
116183	CHEMBL1597436
116184	CHEMBL1622428
116187	CHEMBL1527367
116188	CHEMBL1420106
116189	CHEMBL1610428
116190	CHEMBL1341826
116191	CHEMBL1569076
116192	CHEMBL1420304
116193	CHEMBL1523789
116194	CHEMBL1413581
116195	CHEMBL1365357
116199	CHEMBL1334340
116200	CHEMBL1508656
116202	CHEMBL1341138
116204	CHEMBL1310172
116205	CHEMBL1442704
116206	CHEMBL1305787
116209	CHEMBL1383688
116211	CHEMBL1527814
116212	CHEMBL1599437
116213	CHEMBL1511388
116214	CHEMBL1463574
116215	CHEMBL1465707
116216	CHEMBL63273
116217	CHEMBL1510973
116218	CHEMBL1336292
116219	CHEMBL1449072
116220	CHEMBL1600751
116221	CHEMBL1536992
116222	CHEMBL1332415
116223	CHEMBL1560140
116224	CHEMBL1432692
116225	CHEMBL273575
116227	CHEMBL1380199
116229	CHEMBL528696
116230	CHEMBL1543192
116231	CHEMBL1699792
116232	CHEMBL1362878
116233	CHEMBL1437977
116234	CHEMBL1345475
116235	CHEMBL1383257
116237	CHEMBL1595462
116238	CHEMBL1378696
116239	CHEMBL1362778
116240	CHEMBL1581065
116241	CHEMBL1417065
116242	CHEMBL1586378
116243	CHEMBL1326567
116247	CHEMBL1404953
116248	CHEMBL1309587
116249	CHEMBL1314408
116250	CHEMBL1459626
116251	CHEMBL1343210
116252	CHEMBL1506602
116254	CHEMBL1446156
116255	CHEMBL1498228
116256	CHEMBL1517431
116257	CHEMBL1568627
116258	CHEMBL1505482
116261	CHEMBL1539146
116262	CHEMBL1456768
116263	CHEMBL1384158
116265	CHEMBL1410625
116266	CHEMBL1509343
116267	CHEMBL1401161
116268	CHEMBL1301443
116270	CHEMBL1563643
116271	CHEMBL1610029
116272	CHEMBL1703164
116273	CHEMBL1509228
116274	CHEMBL1594197
116275	CHEMBL1479557
116277	CHEMBL1300411
116278	CHEMBL561
116280	CHEMBL1442987
116282	CHEMBL1422948
116283	CHEMBL1383858
116285	CHEMBL584905
116286	CHEMBL1520566
116288	CHEMBL1510400
116289	CHEMBL1594176
116290	CHEMBL1565906
116291	CHEMBL1895979
116292	CHEMBL1390045
116294	CHEMBL1391544
116295	CHEMBL1362142
116298	CHEMBL1508503
116299	CHEMBL1499755
116300	CHEMBL1429706
116301	CHEMBL1463371
116302	CHEMBL1613088
116304	CHEMBL1536326
116305	CHEMBL1510593
116306	CHEMBL1557479
116307	CHEMBL1306280
116308	CHEMBL1464737
116309	CHEMBL1522384
116310	CHEMBL1349399
116311	CHEMBL1332528
116312	CHEMBL1597843
116314	CHEMBL15927
116316	CHEMBL1508019
116317	CHEMBL1392055
116318	CHEMBL1458632
116319	CHEMBL1302767
116320	CHEMBL1587568
116321	CHEMBL1438199
116322	CHEMBL1379587
116323	CHEMBL1364949
116324	CHEMBL1527389
116327	CHEMBL1583984
116328	CHEMBL1605546
116329	CHEMBL1319177
116330	CHEMBL1468563
116331	CHEMBL1506419
116332	CHEMBL1078244
116333	CHEMBL1508629
116334	CHEMBL1548834
116336	CHEMBL1537083
116337	CHEMBL1467123
116338	CHEMBL1320044
116339	CHEMBL1423854
116340	CHEMBL1499926
116345	CHEMBL1528206
116346	CHEMBL1518543
116348	CHEMBL1481584
116350	CHEMBL1538508
116352	CHEMBL1318793
116353	CHEMBL1573218
116354	CHEMBL1480089
116355	CHEMBL1581455
116356	CHEMBL1542834
116357	CHEMBL1414425
116358	CHEMBL1353215
116359	CHEMBL1900643
116361	CHEMBL1338825
116362	CHEMBL1302851
116363	CHEMBL1343588
116365	CHEMBL1535628
116366	CHEMBL1310848
116367	CHEMBL1418409
116368	CHEMBL1531923
116369	CHEMBL1498260
116371	CHEMBL1423621
116372	CHEMBL1540762
116373	CHEMBL1321756
116374	CHEMBL1549876
116375	CHEMBL1461800
116376	CHEMBL1587972
116378	CHEMBL1338049
116379	CHEMBL1462036
116381	CHEMBL1612177
116382	CHEMBL1461308
116383	CHEMBL1586914
116386	CHEMBL1499400
116387	CHEMBL1431475
116388	CHEMBL1442309
116390	CHEMBL1427154
116391	CHEMBL1548301
116392	CHEMBL1456225
116393	CHEMBL1600266
116395	CHEMBL1506222
116396	CHEMBL1611580
116397	CHEMBL1303580
116399	CHEMBL1595398
116403	CHEMBL1547914
116404	CHEMBL1472363
116405	CHEMBL1608010
116406	CHEMBL1541506
116408	CHEMBL1375741
116409	CHEMBL1540211
116411	CHEMBL1496341
116412	CHEMBL1328603
116416	CHEMBL1544337
116417	CHEMBL1565617
116418	CHEMBL1468162
116421	CHEMBL1468774
116422	CHEMBL1486647
116423	CHEMBL1392591
116424	CHEMBL1369962
116426	CHEMBL1499414
116428	CHEMBL1310405
116429	CHEMBL1494353
116430	CHEMBL1401639
116431	CHEMBL1412972
116433	CHEMBL1313679
116434	CHEMBL1504294
116436	CHEMBL1330765
116437	CHEMBL1427851
116438	CHEMBL1519622
116439	CHEMBL1455314
116440	CHEMBL1439153
116441	CHEMBL1510438
116442	CHEMBL1544859
116443	CHEMBL1362335
116444	CHEMBL1523616
116445	CHEMBL1511167
116447	CHEMBL1524857
116449	CHEMBL1594858
116450	CHEMBL1466706
116452	CHEMBL1537964
116454	CHEMBL1613611
116455	CHEMBL1503729
116456	CHEMBL1390033
116457	CHEMBL1462334
116458	CHEMBL1410746
116459	CHEMBL1532673
116460	CHEMBL1543446
116461	CHEMBL1559611
116462	CHEMBL1422477
116463	CHEMBL1579904
116465	CHEMBL1490257
116466	CHEMBL1302351
116467	CHEMBL1486357
116468	CHEMBL1454124
116469	CHEMBL1576451
116471	CHEMBL1456536
116472	CHEMBL1401091
116473	CHEMBL1385329
116474	CHEMBL1491889
116475	CHEMBL1420727
116476	CHEMBL1412319
116479	CHEMBL1506732
116481	CHEMBL1560119
116482	CHEMBL1382617
116483	CHEMBL1575416
116484	CHEMBL1443968
116485	CHEMBL1569454
116486	CHEMBL1446133
116487	CHEMBL1441840
116488	CHEMBL1441723
116489	CHEMBL1501707
116490	CHEMBL1499120
116491	CHEMBL1502601
116492	CHEMBL1575457
116493	CHEMBL1368734
116494	CHEMBL1330120
116495	CHEMBL1458268
116498	CHEMBL1338320
116499	CHEMBL1486764
116500	CHEMBL1542228
116502	CHEMBL1465363
116503	CHEMBL1324780
116504	CHEMBL1352748
116505	CHEMBL1549514
116506	CHEMBL1572590
116507	CHEMBL1392188
116508	CHEMBL1302680
116509	CHEMBL278489
116511	CHEMBL1524402
116512	CHEMBL1363234
116513	CHEMBL1501716
116514	CHEMBL1521427
116515	CHEMBL1344721
116518	CHEMBL1549411
116519	CHEMBL1497073
116520	CHEMBL1409886
116521	CHEMBL1454074
116522	CHEMBL1550163
116523	CHEMBL1532232
116525	CHEMBL1735872
116526	CHEMBL1303318
116527	CHEMBL1586319
116528	CHEMBL1416244
116529	CHEMBL1612291
116530	CHEMBL1453699
116531	CHEMBL1531691
116532	CHEMBL1467490
116533	CHEMBL1306573
116534	CHEMBL1361119
116535	CHEMBL1467600
116536	CHEMBL1508494
116537	CHEMBL1332111
116538	CHEMBL1326116
116540	CHEMBL1420428
116541	CHEMBL1338504
116545	CHEMBL1335005
116548	CHEMBL1570102
116549	CHEMBL1607473
116550	CHEMBL585081
116551	CHEMBL1367373
116552	CHEMBL1438258
116553	CHEMBL1450444
116555	CHEMBL1519641
116557	CHEMBL177991
116558	CHEMBL1582394
116559	CHEMBL1585467
116560	CHEMBL1325723
116561	CHEMBL1559240
116562	CHEMBL1312987
116563	CHEMBL1306907
116564	CHEMBL1419933
116565	CHEMBL1429476
116566	CHEMBL1343329
116568	CHEMBL1383496
116569	CHEMBL1603947
116570	CHEMBL1322552
116571	CHEMBL1301192
116573	CHEMBL1530671
116574	CHEMBL1326071
116575	CHEMBL1312996
116577	CHEMBL1528469
116578	CHEMBL1367862
116579	CHEMBL1529350
116580	CHEMBL1603690
116581	CHEMBL1568145
116582	CHEMBL1340076
116583	CHEMBL1561272
116585	CHEMBL1339192
116586	CHEMBL1312950
116587	CHEMBL1370570
116588	CHEMBL1303112
116589	CHEMBL3145026
116590	CHEMBL1324036
116591	CHEMBL1322531
116592	CHEMBL1588229
116593	CHEMBL1571563
116594	CHEMBL1370224
116595	CHEMBL1580974
116597	CHEMBL1609251
116599	CHEMBL1536202
116602	CHEMBL1428989
116603	CHEMBL1402563
116604	CHEMBL1517886
116605	CHEMBL1450949
116606	CHEMBL1511593
116607	CHEMBL1363772
116608	CHEMBL1310609
116613	CHEMBL1331933
116614	CHEMBL1574881
116615	CHEMBL1484777
116616	CHEMBL1399303
116617	CHEMBL1386134
116619	CHEMBL1483348
116620	CHEMBL1447455
116621	CHEMBL1445275
116623	CHEMBL1353967
116624	CHEMBL1392063
116625	CHEMBL1374298
116626	CHEMBL1309336
116628	CHEMBL1525274
116630	CHEMBL1580249
116631	CHEMBL1549772
116632	CHEMBL1309779
116633	CHEMBL1401971
116635	CHEMBL3145102
116636	CHEMBL1596023
116637	CHEMBL1501558
116638	CHEMBL1352298
116639	CHEMBL1330682
116640	CHEMBL1416351
116642	CHEMBL1567276
116643	CHEMBL1330833
116644	CHEMBL1547343
116645	CHEMBL422484
116648	CHEMBL1405524
116649	CHEMBL1465695
116650	CHEMBL1486416
116652	CHEMBL1469101
116653	CHEMBL1517360
116655	CHEMBL1416465
116656	CHEMBL1338045
116665	CHEMBL1341709
116667	CHEMBL1518922
116668	CHEMBL1404248
116669	CHEMBL1517870
116671	CHEMBL1427607
116672	CHEMBL1383157
116673	CHEMBL1495048
116676	CHEMBL1544342
116677	CHEMBL1555435
116678	CHEMBL1595741
116679	CHEMBL1516729
116680	CHEMBL1500932
116681	CHEMBL1594484
116684	CHEMBL1400836
116686	CHEMBL1302392
116687	CHEMBL1546918
116690	CHEMBL1339461
116691	CHEMBL1373646
116692	CHEMBL1374449
116693	CHEMBL1372800
116694	CHEMBL1362909
116695	CHEMBL1371292
116700	CHEMBL1579933
116701	CHEMBL1444061
116702	CHEMBL1876954
116703	CHEMBL1307168
116704	CHEMBL1375823
116705	CHEMBL1479340
116706	CHEMBL1578449
116707	CHEMBL1441623
116708	CHEMBL1490942
116709	CHEMBL1383799
116710	CHEMBL1299745
116711	CHEMBL1348941
116712	CHEMBL1402403
116714	CHEMBL1370230
116715	CHEMBL1606638
116716	CHEMBL1391824
116717	CHEMBL1468356
116718	CHEMBL1611247
116719	CHEMBL1381485
116720	CHEMBL1520716
116721	CHEMBL1426877
116722	CHEMBL1419186
116724	CHEMBL1611805
116725	CHEMBL1329268
116726	CHEMBL1428871
116727	CHEMBL1528492
116728	CHEMBL1392257
116729	CHEMBL1388436
116730	CHEMBL1366262
116731	CHEMBL1485700
116732	CHEMBL1429116
116733	CHEMBL1583248
116734	CHEMBL1469574
116735	CHEMBL278172
116737	CHEMBL1404009
116738	CHEMBL1323032
116739	CHEMBL1595437
116740	CHEMBL1401044
116741	CHEMBL1325551
116742	CHEMBL1546217
116743	CHEMBL1370691
116744	CHEMBL1312542
116745	CHEMBL1605444
116746	CHEMBL1390696
116747	CHEMBL1319848
116748	CHEMBL1440032
116750	CHEMBL1528437
116751	CHEMBL1505983
116752	CHEMBL1582526
116753	CHEMBL1417674
116755	CHEMBL1379900
116756	CHEMBL1305522
116758	CHEMBL1446663
116759	CHEMBL1556988
116761	CHEMBL1321086
116763	CHEMBL1480517
116764	CHEMBL1466042
116765	CHEMBL1393355
116766	CHEMBL1564081
116768	CHEMBL1387104
116769	CHEMBL1300588
116770	CHEMBL1439007
116771	CHEMBL1369553
116772	CHEMBL1532635
116773	CHEMBL1560399
116774	CHEMBL600315
116775	CHEMBL1417442
116776	CHEMBL1481740
116777	CHEMBL1560748
116778	CHEMBL1600270
116779	CHEMBL1451873
116780	CHEMBL1493328
116782	CHEMBL1351662
116783	CHEMBL1312795
116784	CHEMBL1406067
116785	CHEMBL1488173
116786	CHEMBL1613308
116788	CHEMBL1429534
116790	CHEMBL1307165
116791	CHEMBL1488301
116792	CHEMBL1300080
116793	CHEMBL1490532
116794	CHEMBL1558677
116795	CHEMBL1589344
116796	CHEMBL1566158
116797	CHEMBL1373720
116799	CHEMBL1351357
116800	CHEMBL1427966
116801	CHEMBL1382471
116802	CHEMBL1406211
116803	CHEMBL1468270
116804	CHEMBL1488398
116805	CHEMBL1341822
116806	CHEMBL1417558
116807	CHEMBL1533308
116808	CHEMBL1360475
116811	CHEMBL1723776
116812	CHEMBL1364704
116813	CHEMBL1464549
116814	CHEMBL1362690
116815	CHEMBL1306137
116816	CHEMBL1442210
116817	CHEMBL1392389
116819	CHEMBL1335725
116821	CHEMBL1509103
116822	CHEMBL1458811
116825	CHEMBL1373848
116826	CHEMBL1334308
116827	CHEMBL1374133
116828	CHEMBL1450448
116829	CHEMBL1481276
116830	CHEMBL1448388
116831	CHEMBL1351451
116832	CHEMBL1326202
116833	CHEMBL1524212
116835	CHEMBL1451410
116836	CHEMBL1585329
116838	CHEMBL1336654
116839	CHEMBL1531962
116841	CHEMBL1518447
116842	CHEMBL578079
116843	CHEMBL1329413
116844	CHEMBL1461416
116845	CHEMBL1380853
116846	CHEMBL1440656
116850	CHEMBL1462220
116851	CHEMBL1487307
116852	CHEMBL1366339
116853	CHEMBL1429357
116855	CHEMBL1369664
116857	CHEMBL1419182
116858	CHEMBL1303025
116859	CHEMBL1378710
116860	CHEMBL1603278
116861	CHEMBL1361128
116863	CHEMBL1613243
116864	CHEMBL1347853
116865	CHEMBL1612951
116866	CHEMBL1382153
116867	CHEMBL1543800
116869	CHEMBL1483430
116870	CHEMBL1457401
116871	CHEMBL1306943
116873	CHEMBL1300087
116875	CHEMBL1454803
116877	CHEMBL1603297
116878	CHEMBL1458427
116879	CHEMBL1605019
116880	CHEMBL1541515
116881	CHEMBL1392553
116882	CHEMBL1304158
116884	CHEMBL1877902
116885	CHEMBL1393820
116886	CHEMBL1507422
116887	CHEMBL1540973
116888	CHEMBL1544324
116889	CHEMBL1546854
116890	CHEMBL1457718
116891	CHEMBL1609827
116892	CHEMBL1426390
116893	CHEMBL1550752
116894	CHEMBL1399139
116895	CHEMBL1562710
116896	CHEMBL1420566
116897	CHEMBL1381360
116898	CHEMBL1708483
116899	CHEMBL1369456
116900	CHEMBL1575003
116901	CHEMBL1480788
116902	CHEMBL1390734
116903	CHEMBL1373408
116904	CHEMBL1886499
116906	CHEMBL1508715
116908	CHEMBL1570319
116909	CHEMBL1454958
116910	CHEMBL1463128
116911	CHEMBL1429551
116912	CHEMBL1444667
116913	CHEMBL1332040
116915	CHEMBL15991
116917	CHEMBL1544404
116919	CHEMBL1427847
116920	CHEMBL1373997
116921	CHEMBL1467758
116922	CHEMBL1345280
116923	CHEMBL1403538
116924	CHEMBL1338376
