CHEBI	PUBCHEM
49955	49742653
49956	49742901
49957	49742642
49960	49742597
49962	49742624
49976	49742820
49978	49742623
49980	49742596
49983	49742819
49988	49742818
49989	49742817
49992	49742816
49993	49742815
49996	49742814
49997	135610282
49998	49742797
50000	49742796
50001	49742795
50002	49742794
50003	49742801
50004	49742784
50006	49742783
50008	49742756
50009	49742755
50010	49742754
50011	49742753
50012	49742752
50013	49742751
50014	49742750
50015	49742853
50016	49742852
50019	49742851
50022	49742800
50023	49742767
50024	49742766
50025	49742690
50026	49742765
50027	49742764
50028	49742763
50029	49742762
50031	49742761
50032	49742760
50033	49742759
50035	49742758
50036	49742757
50037	49742749
50038	49742748
50039	49742747
50040	49742746
50043	135610928
50043	49742745
50045	49742744
50046	49742743
50049	49742742
50050	49742741
50051	49742740
50053	49742739
50054	49742738
50055	49742737
50056	49742736
50057	49742735
50058	49742734
50059	49742689
50060	49742733
50061	49742732
50063	49742731
50064	49742730
50065	49742729
50066	49742728
50067	49742727
50068	49742726
50069	49742725
50070	49742724
50071	49742723
50074	49836724
50076	49836723
50078	49836704
50079	49836703
50080	49836702
50082	49836701
50083	49836700
50085	49836699
50086	49836698
50089	49836697
50090	49836694
50091	49836678
50092	49836709
50095	49836696
50097	49836695
50098	49836677
50099	49836676
50100	49836675
50102	49836634
50104	49836674
50105	49836673
50106	49836672
50107	49836671
50108	49836708
50109	49836707
50110	49836639
50111	49836706
50115	49836640
50116	49836670
50117	49836669
50118	49836668
50120	49836667
50121	49836666
50122	49836665
50123	49836705
50125	49836638
50127	49836661
50129	49836664
50130	49836663
50131	49836662
50138	49836722
50139	49836721
50140	49836720
50142	49836719
50144	49836718
50146	49836716
50147	49836715
50148	49836714
50150	49836713
50151	49836712
50152	49836711
50153	49836710
50154	125258707
50155	49836693
50156	49836692
50157	49836637
50158	49836691
50159	49836690
50161	49836689
50162	49836688
50163	49836687
50164	49836686
50166	49836636
50168	49836685
50169	49836635
50170	49836684
50171	49836683
50172	135610284
50173	49836682
50174	49836681
50175	49836680
50178	49836679
50182	50139427
50186	50139426
50187	50139425
50189	56353031
50190	56353030
50192	50139424
50194	50139377
50197	50139223
50198	50139423
50199	50139422
50201	50139421
50202	50139304
50204	50139420
50205	50139419
50206	50139418
50207	50139417
50208	50139416
50209	50139415
50210	50139414
50211	50139222
50212	135668219
50213	135668218
50214	135668221
50215	50139413
50217	50139431
50223	50139412
50224	50139411
50225	50139410
50226	50139409
50231	50139430
50232	50139221
50233	50139224
50235	50139220
50236	50139429
50237	50139428
50238	50139336
50240	50139408
50243	50139407
50244	50139406
50245	50139405
50246	50139404
50250	50139403
50251	50139402
50252	56464439
50254	50139401
50255	50139400
50256	50139399
50257	50139398
50258	50139397
50259	50139396
50260	50139395
50261	50139394
50262	50139393
50270	56353032
50271	50139392
50272	50139376
50273	50139375
50275	56394969
50277	50139214
50279	50139374
50280	50139313
50281	50139312
50282	50139311
50283	50139310
50284	50139348
50285	50139335
50288	50139334
50289	50139333
50290	50139332
50291	50139331
50292	50139330
50295	50139329
50296	50139328
50300	50139209
50301	50139309
50302	50139308
50303	50139327
50305	50139208
50306	50139326
50308	50139207
50309	56394970
50310	50139307
50311	50139383
50314	50139382
50315	50139381
50316	50139380
50317	50139379
50318	135668227
50321	50139289
50322	50139288
50323	50139287
50324	50139202
50326	50139286
50327	50139285
50328	50139213
50329	50139360
50330	50139359
50331	50139358
50332	50139373
50336	50139391
50337	50139372
50338	50139371
50339	50139390
50340	50139389
50341	50139388
50342	50139219
50347	50139218
50348	50139217
50349	50139216
50350	56394873
50358	56394972
50360	50139370
50362	50139369
50364	50139436
50365	50139435
50366	50139434
50368	50139368
50369	50139367
50371	50139366
50372	50139365
50373	56464438
50374	50139364
50375	50139215
50377	50139363
50378	50139362
50381	50139361
50385	50139225
50386	50139387
50387	50139386
50388	50139385
50389	135610293
50392	50139433
50397	50139432
50398	164174591
50399	50139227
50400	50139226
50405	50139378
50415	50139206
50417	50139384
50418	50139325
50421	50139284
50422	50139324
50426	50139323
50428	135668225
50429	50139306
50430	50139305
50431	50139347
50432	50139346
50434	50139345
50435	50139322
50436	50139205
50437	50139344
50438	56394971
50439	50139343
50440	50139342
50443	50139341
50446	50139212
50447	50139357
50450	50139211
50451	50139353
50452	50139352
50456	135610290
50459	50139340
50461	50139339
50462	50139338
50464	50139210
50465	50139337
50466	50139321
50467	50139356
50468	50139355
50470	50139320
50472	50139319
50475	50139204
50476	50139318
50477	252237799
50478	50139351
50481	50139317
50483	50139350
50484	50139349
50487	50139316
50488	50139315
50489	50139314
50494	50139303
50495	50139302
50497	50139301
50498	50139300
50500	50139299
50506	50139298
50508	50139297
50512	53801265
50515	50139296
50516	50139295
50517	50139294
50518	50139293
50519	50139203
50520	50139292
50521	50139291
50524	50139290
50526	50139354
50528	56353029
50531	53801206
50532	53801205
50534	135668226
50537	53801131
50538	53801204
50539	92730002
50540	53801203
50541	53801264
50542	53801263
50543	53801202
50544	53801201
50545	53801262
50547	53801132
50548	53801221
50550	53801220
50555	53801200
50556	53801288
50557	53801287
50560	53801207
50561	53801261
50565	53801199
50567	53801208
50569	53801260
50570	53801259
50571	53801258
50572	53801257
50573	53801256
50574	53801255
50575	53801254
50576	53801253
50577	53801286
50578	53801285
50579	135610294
50580	53801284
50583	53801252
50585	53801251
50586	53801274
50588	53801198
50589	53801197
50591	135668224
50592	53801250
50593	53801249
50599	53801130
50601	53801127
50602	53801126
50603	53801248
50604	53801247
50605	53801246
50606	53801273
50607	53801272
50608	53801271
50609	53801283
50610	53801297
50611	53801282
50612	53801296
50613	53801295
50614	53801294
50615	53801293
50616	53801129
50617	53801292
50618	53801291
50619	53801281
50621	53801280
50622	53801279
50623	53801278
50624	53801277
50625	53801276
50626	53801275
50634	53801196
50637	53801219
50638	53801290
50639	53801218
50640	53801217
50641	53801216
50642	53801215
50644	53801245
50645	53801244
50647	53801298
50648	53801213
50650	53801289
50651	53801128
50652	53801212
50655	53801211
50657	53801210
50658	53801209
50659	53801270
50661	53801214
50662	53801232
50663	53801134
50667	53801231
50668	53801230
50670	53801125
50672	53801243
50673	53801133
50675	53801229
50676	53801228
50677	53801227
50678	53801226
50679	53801225
50680	53801224
50681	53801223
50682	53801222
50686	53801269
50687	53801268
50688	53801267
50690	53801266
50692	56352854
50693	56352862
50694	56352863
50697	56352994
50699	223438497
50700	56352986
50701	56352985
50702	56352979
50703	56352961
50704	56352978
50705	56352971
50706	56352970
50707	56352960
50708	56352959
50709	56353024
50710	56353023
50711	56353022
50712	56353021
50713	56353020
50714	56353019
50716	56353015
50717	56352850
50718	56352984
50719	56353035
50720	56352859
50722	56352858
50723	56352857
50724	56352856
50725	56352983
50726	56353028
50727	56353014
50728	56352849
50729	56352855
50730	56352853
50731	56352993
50732	56352958
50736	56352992
50737	56352991
50738	56352990
50740	56353013
50742	56353034
50743	56352955
50746	56352852
50749	56352848
50756	56352957
50758	56352977
50759	223438498
50760	223438499
50761	56352976
50762	56352975
50763	56352950
50764	56352949
50765	56352956
50767	56353012
50768	56353011
50769	56353010
50770	56352982
50771	56352981
50772	56352974
50773	56353009
50774	56353008
50775	56352969
50776	56352954
50777	56352980
50782	56353007
50783	56352968
50785	56352953
50787	56353006
50789	56353005
50793	56352952
50794	56353033
50815	56352967
50819	56352948
50820	56352947
50821	56353026
50833	56352966
50834	56352946
50838	56352945
50841	56352861
50842	56352965
50845	56352860
50848	56353004
50849	56353003
50851	56353002
50854	56353001
50859	56352964
50861	56394875
50862	56352963
50863	56394874
50865	56352962
50866	56353000
50867	56352999
50868	56352989
50869	56352988
50871	255509834
50883	56353018
50884	56353017
50885	56352851
50886	56353016
50894	56353027
50897	56352951
50899	85096662
50900	56352973
50915	56353025
50920	56394893
50922	56394955
50923	56394954
50924	56394953
50928	56394952
50929	56394951
50931	56394950
50932	56394949
50934	56394947
50937	56394946
50939	56394880
50943	56394890
50944	56394889
50945	56394888
50947	56394887
50948	56394886
50950	56394941
50951	56394940
50952	56394939
50953	56394938
50958	56394937
50972	56394936
50973	56394935
50981	85240230
50983	56394945
50984	56394944
50985	56394943
50989	56394942
50992	56394927
50993	56394926
50997	56394925
50998	160644804
50998	56394811
51000	56394924
51007	135610292
51008	56394923
51011	56394922
51012	56394921
51013	56394810
51013	57304837
51014	56394920
51015	56394809
51016	135610295
51017	135610286
51022	56394919
51023	56394918
51024	56394917
51025	56394916
51029	56394932
51030	56394931
51032	56464356
51033	56394930
51035	56464355
51036	56464354
51037	56464353
51038	56394929
51040	56394928
51041	56464352
51042	56464351
51043	56464350
51044	56464349
51045	56394915
51046	56394914
51047	56394913
51048	56394912
51051	57269810
51052	56394814
51053	56394896
51054	56394895
51055	56394894
51057	56394813
51058	56394879
51059	56394878
51063	56394968
51064	56394967
51066	56394877
51070	56394885
51071	56394884
51072	56394883
51073	56394882
51074	56394881
51077	56394876
51078	56394966
51079	56394965
51083	56394964
51088	56394963
51089	56394962
51090	56394961
51091	56394960
51093	56394959
51094	56394958
51095	56394957
51097	56394812
51098	56394911
51099	56394910
51101	56394909
51102	56394908
51103	56394907
51104	56394906
51105	56394905
51106	56394904
51107	56394903
51110	56394902
51112	56394901
51114	56394900
51122	56394892
51124	56394891
51128	56464201
51131	56464300
51133	56464299
51135	56464298
51137	56464297
51138	56464296
51139	56464295
51141	56464294
51145	56464293
51146	56464348
51147	135610287
51148	56464347
51157	56464346
51158	56464202
51159	57269624
51161	56464345
51164	56464344
51167	99319133
51169	56464343
51170	56464342
51171	56464341
51172	135610291
51173	56464340
51174	56464339
51176	56464338
51178	56464337
51179	56464336
51193	135610289
51195	56464292
51196	56464291
51199	56464290
51201	56464289
51202	56464288
51204	56464287
51205	56464286
51206	56464285
51207	56464284
51208	56464283
51209	56464196
51210	56464195
51211	104222136
51213	56464329
51215	56464328
51218	56464327
51220	56464326
51221	56464325
51222	56464324
51223	56464323
51224	56464322
51225	56464321
51226	56464320
51227	56464319
51228	56464318
51229	56464317
51230	56464316
51231	56464315
51232	56464091
51235	56464437
51238	56464436
51239	56464435
51240	56464434
51241	135610288
51246	56464087
51247	85240177
51249	56464406
51250	56464405
51251	56464404
51252	56464403
51254	56464402
51255	56464401
51256	56464400
51257	57269840
51258	56464399
51259	56464398
51264	56464397
51265	135668223
51277	56464366
51278	56464365
51280	56464086
51281	56464364
51282	56464314
51283	56464282
51284	56464363
51287	56464194
51289	56464193
51293	56464362
51295	56464192
51300	56464191
51302	56464190
51306	56464361
51309	56464360
51310	56464359
51311	56464313
51312	56464358
51314	56464281
51315	56464280
51317	56464279
51318	56464278
51325	56464277
51327	56464276
51329	56464275
51330	56464274
51334	56464090
51340	56464273
51341	56464272
51342	56464271
51343	56464270
51344	56464269
51345	56464268
51346	81058801
51348	56464089
51350	56464267
51351	56464266
51352	56464265
51353	56464088
51354	56464433
51355	56464264
51356	92730003
51357	56464312
51360	56464311
51364	56464310
51368	56464309
51370	56464308
51375	56464307
51376	56464263
51378	56464432
51379	56464431
51380	56464430
51383	56464429
51384	56464428
51385	56464427
51386	56464426
51388	85305499
51390	56464425
51391	56464424
51393	56464423
51394	56464422
51395	56464421
51397	92741040
51398	56464420
51399	56464419
51400	56464418
51401	56464417
51403	56464416
51406	56464415
51407	56464414
51409	56464413
51410	56464412
51411	56464411
51412	56464410
51413	56464409
51414	56464408
51415	56464407
51418	56464396
51420	56464395
51421	56464394
51425	56464393
51426	56464392
51428	56464391
51429	56464390
51432	56464389
51433	56464388
51434	56464387
51435	56464386
51436	56464385
51438	56464262
51439	56464261
51440	56464260
51441	56464259
51442	56464384
51448	56464383
51449	56464357
51450	56464382
51453	56464258
51456	56464381
51457	56464380
51458	56464379
51459	56464378
51460	56464377
51461	56464257
51467	56464252
51468	56464251
51469	56464250
51470	56464376
51471	56464375
51472	56464374
51473	56464373
51474	56464249
51478	56464372
51479	56464371
51480	56464306
51481	56464305
51482	56464304
51483	56464303
51484	56464302
51485	56464301
51486	56464370
51490	56464369
51491	56464368
51492	56464367
51496	56464248
51497	56464200
51498	85096666
51499	56464199
51502	56464198
51503	56464197
51505	56464256
51507	56464255
51508	56464254
51509	56464247
51510	56464246
51513	56464245
51515	56464233
51522	56464232
51542	56464253
51544	56464244
51547	56464243
51550	56464242
51552	56464241
51553	56464240
51554	56464239
51555	56464238
51556	56464237
51557	56464236
51558	56464235
51559	56464234
51560	56464227
51561	56464226
51563	56464225
51564	56464231
51565	56464224
51566	56464223
51567	56464222
51568	56464221
51574	56464220
51575	135668228
51576	56464219
51579	56464218
51581	104222137
51582	56464217
51583	56464216
51585	56464215
51587	56464214
51588	56464213
51591	56464212
51593	56464211
51594	56464210
51595	56464209
51596	56464208
51597	56464207
51599	56464206
51600	56464205
51601	56464204
51602	56464203
51603	56464230
51605	56464229
51607	56464189
51608	85096664
51610	56464188
51611	56464187
51612	56464186
51613	56464185
51615	57269846
51616	57269839
51617	57269672
51620	57269670
51621	57269669
51622	57269668
51626	57269621
51628	57269620
51629	57269619
51630	57269618
51631	57269617
51632	57269616
51633	57269615
51634	57269614
51637	57269613
51638	85164721
51639	85096668
51640	57269612
51641	57269611
51642	57269610
51643	57269609
51644	57269608
51645	57269607
51646	57269606
51648	57269605
51649	57269604
51651	57269603
51656	57269602
51657	85096667
51658	57269601
51660	57269600
51661	57269599
51662	57269598
51663	57269597
51664	57269845
51665	57269844
51666	57269843
51667	57269842
51668	57269841
51670	57269838
51671	57269837
51672	57269836
51673	57269835
51674	57269834
51675	57269833
51676	135610305
51677	57269832
51678	57269831
51679	57269830
51680	57269829
51684	57269596
51686	57269595
51687	57269552
51688	57269594
51689	57269593
51691	57269677
